N1,P1,P2,N3,P3,N1_prev1,P1_prev1,P2_prev1,N3_prev1,P3_prev1,N1_prev2,P1_prev2,P2_prev2,N3_prev2,P3_prev2,N1_prev3,P1_prev3,P2_prev3,N3_prev3,P3_prev3,AP,Predicted AP,subject
9.16861e-05,-0.0028875209,0.000486106757,0.0003497235,-0.000366051,9.70475e-05,-0.0025925772,0.000524508767,0.0003743066,-0.000382854,9.66793e-05,-0.0023049405,0.000529737736,0.0003870366,-0.000428572,7.73476e-05,-0.0019173076,0.000509563135,0.0003081615,-0.000385935,9.0,0.0,S8_26C
-0.0008030372,7.6113e-05,4.07394982e-05,3.6339e-05,-6.1152e-05,-0.0011667116,8.44996e-05,6.85680789e-05,5.43487e-05,-6.4166e-05,-0.002984926,0.0001404962,0.000147832718,-0.0002236164,-0.000146593,-0.002784638,1.36084e-05,-3.99284763e-05,-9.96885e-05,0.00014009,0.0,0.0,S8_26C
-0.0005650789,8.96448e-05,2.8751987e-05,4.55424e-05,-6.3183e-05,-0.0008030372,7.6113e-05,4.07394982e-05,3.6339e-05,-6.1152e-05,-0.0011667116,8.44996e-05,6.85680789e-05,5.43487e-05,-6.4166e-05,-0.002984926,0.0001404962,0.000147832718,-0.0002236164,-0.000146593,0.0,0.0,S8_26C
-0.0004807169,8.49527e-05,6.32903393e-05,4.88106e-05,-0.000110579,-0.0005650789,8.96448e-05,2.8751987e-05,4.55424e-05,-6.3183e-05,-0.0008030372,7.6113e-05,4.07394982e-05,3.6339e-05,-6.1152e-05,-0.0011667116,8.44996e-05,6.85680789e-05,5.43487e-05,-6.4166e-05,0.0,0.0,S8_26C
-0.0004236964,8.52748e-05,5.53723512e-05,4.89022e-05,-8.9691e-05,-0.0004807169,8.49527e-05,6.32903393e-05,4.88106e-05,-0.000110579,-0.0005650789,8.96448e-05,2.8751987e-05,4.55424e-05,-6.3183e-05,-0.0008030372,7.6113e-05,4.07394982e-05,3.6339e-05,-6.1152e-05,0.0,0.0,S8_26C
-0.0009074748,7.40664e-05,5.93506338e-05,4.32626e-05,-7.3186e-05,-0.001719385,7.17629e-05,4.34344438e-05,3.07169e-05,-5.2828e-05,-0.002697836,8.31464e-05,6.97850337e-05,8.3221e-05,-6.4387e-05,-0.002771928,5.42113e-05,6.11530195e-05,-4.06838e-05,-8.4039e-05,0.0,0.0,S8_26C
-0.0006363909,-0.0001227582,-0.000164413112,-0.0003081399,8.5297e-05,-4.54355e-05,2.43175e-05,3.4017783e-05,-9.52889e-05,-2.1816e-05,-4.62191e-05,1.53885e-05,3.55947122e-05,-9.99895e-05,-2.2158e-05,-4.47925e-05,2.30146e-05,3.11832046e-05,-0.0001017785,-1.2111e-05,1.0,8.0,S9_32C
-0.0028511758,-0.0001289577,-0.000203399904,-0.0003534587,0.000265839,-0.0006363909,-0.0001227582,-0.000164413112,-0.0003081399,8.5297e-05,-4.54355e-05,2.43175e-05,3.4017783e-05,-9.52889e-05,-2.1816e-05,-4.62191e-05,1.53885e-05,3.55947122e-05,-9.99895e-05,-2.2158e-05,1.0,1.0,S9_32C
-0.0030768188,-0.0001396143,-0.000233887185,-0.00041275,0.000353123,-0.0028511758,-0.0001289577,-0.000203399904,-0.0003534587,0.000265839,-0.0006363909,-0.0001227582,-0.000164413112,-0.0003081399,8.5297e-05,-4.54355e-05,2.43175e-05,3.4017783e-05,-9.52889e-05,-2.1816e-05,1.0,1.0,S9_32C
-0.003257544,-0.0001654034,-0.000278539519,-0.0004782528,0.000413061,-0.0030768188,-0.0001396143,-0.000233887185,-0.00041275,0.000353123,-0.0028511758,-0.0001289577,-0.000203399904,-0.0003534587,0.000265839,-0.0006363909,-0.0001227582,-0.000164413112,-0.0003081399,8.5297e-05,1.0,0.0,S9_32C
0.0002877366,-0.0001153807,-0.000108022068,0.0002488745,-0.000382623,-0.0003030246,3.34709e-05,3.3436645e-05,-4.30073e-05,-3.1001e-05,-0.000328219,2.60095e-05,4.45474361e-05,-4.4445e-05,-2.7314e-05,-0.0003599885,3.09586e-05,3.02940007e-05,-4.72594e-05,-3.3706e-05,2.0,2.0,S9_32C
-1.68487e-05,3.3557e-06,4.82463838e-05,0.0001722093,-0.000373183,0.0002877366,-0.0001153807,-0.000108022068,0.0002488745,-0.000382623,-0.0003030246,3.34709e-05,3.3436645e-05,-4.30073e-05,-3.1001e-05,-0.000328219,2.60095e-05,4.45474361e-05,-4.4445e-05,-2.7314e-05,2.0,2.0,S9_32C
-0.0002863616,0.000104769,0.000211913459,0.000243515,-0.000309834,-1.68487e-05,3.3557e-06,4.82463838e-05,0.0001722093,-0.000373183,0.0002877366,-0.0001153807,-0.000108022068,0.0002488745,-0.000382623,-0.0003030246,3.34709e-05,3.3436645e-05,-4.30073e-05,-3.1001e-05,2.0,4.0,S9_32C
-0.0004908647,0.0002165559,0.00032706905,0.000260926,-0.000369474,-0.0002863616,0.000104769,0.000211913459,0.000243515,-0.000309834,-1.68487e-05,3.3557e-06,4.82463838e-05,0.0001722093,-0.000373183,0.0002877366,-0.0001153807,-0.000108022068,0.0002488745,-0.000382623,2.0,4.0,S9_32C
0.0001685019,-0.0003556184,-0.000681606762,-0.00177064,0.000186316,-0.0001818913,3.32065e-05,7.52555206e-05,3.73459e-05,-0.000120361,-0.0002108234,4.52981e-05,7.98281471e-05,4.73314e-05,-0.000121244,-0.000244502,6.07465e-05,0.000105086889,5.25216e-05,-0.00013733,3.0,3.0,S9_32C
3.96032e-05,-0.0002746539,-0.000493564177,-0.002752254,0.001124473,0.0001685019,-0.0003556184,-0.000681606762,-0.00177064,0.000186316,-0.0001818913,3.32065e-05,7.52555206e-05,3.73459e-05,-0.000120361,-0.0002108234,4.52981e-05,7.98281471e-05,4.73314e-05,-0.000121244,3.0,3.0,S9_32C
-3.29327e-05,-0.0001704448,-0.000292695826,-0.003491323,0.001765074,3.96032e-05,-0.0002746539,-0.000493564177,-0.002752254,0.001124473,0.0001685019,-0.0003556184,-0.000681606762,-0.00177064,0.000186316,-0.0001818913,3.32065e-05,7.52555206e-05,3.73459e-05,-0.000120361,3.0,0.0,S9_32C
-9.01892e-05,-8.08806e-05,-2.52545124e-05,-0.003731526,0.00285772,-3.29327e-05,-0.0001704448,-0.000292695826,-0.003491323,0.001765074,3.96032e-05,-0.0002746539,-0.000493564177,-0.002752254,0.001124473,0.0001685019,-0.0003556184,-0.000681606762,-0.00177064,0.000186316,3.0,0.0,S9_32C
-0.0008632204,1.33902e-05,0.000112416026,-0.0004186091,-2.9533e-05,-6.49088e-05,-5.30532e-05,2.43189479e-05,-0.000171147,-0.000179426,-6.89505e-05,1.469e-07,2.76489864e-05,-0.0001983328,-0.000193326,-7.24017e-05,7.1866e-06,1.94142358e-05,-0.0002274311,-0.000215175,4.0,1.0,S9_32C
-0.0007331583,3.43625e-05,0.000199484784,-0.0002060289,-9.0784e-05,-0.0008632204,1.33902e-05,0.000112416026,-0.0004186091,-2.9533e-05,-6.49088e-05,-5.30532e-05,2.43189479e-05,-0.000171147,-0.000179426,-6.89505e-05,1.469e-07,2.76489864e-05,-0.0001983328,-0.000193326,4.0,1.0,S9_32C
-0.0006899644,8.38996e-05,0.00017239849,-0.0001393,-0.000166443,-0.0007331583,3.43625e-05,0.000199484784,-0.0002060289,-9.0784e-05,-0.0008632204,1.33902e-05,0.000112416026,-0.0004186091,-2.9533e-05,-6.49088e-05,-5.30532e-05,2.43189479e-05,-0.000171147,-0.000179426,4.0,1.0,S9_32C
-0.0006476003,7.62231e-05,0.000201279137,-9.79833e-05,-0.000159852,-0.0006899644,8.38996e-05,0.00017239849,-0.0001393,-0.000166443,-0.0007331583,3.43625e-05,0.000199484784,-0.0002060289,-9.0784e-05,-0.0008632204,1.33902e-05,0.000112416026,-0.0004186091,-2.9533e-05,4.0,5.0,S9_32C
-4.25204e-05,0.0003268164,0.000399776123,-0.0001294465,4.8953e-05,-7.94802e-05,-6.24007e-05,-8.18179833e-05,-0.0001416944,0.000564213,-8.31789e-05,0.0001160718,-4.20798315e-05,-0.0001598383,9.9131e-05,-8.07442e-05,5.11829e-05,-2.57233169e-05,-0.0001633137,6.7103e-05,5.0,6.0,S9_32C
-9.57992e-05,0.0002896762,0.000334455777,-0.0004550714,0.000114852,-4.25204e-05,0.0003268164,0.000399776123,-0.0001294465,4.8953e-05,-7.94802e-05,-6.24007e-05,-8.18179833e-05,-0.0001416944,0.000564213,-8.31789e-05,0.0001160718,-4.20798315e-05,-0.0001598383,9.9131e-05,5.0,6.0,S9_32C
-0.000103801,0.0003429014,0.000495200511,-0.0002968006,4.7628e-05,-9.57992e-05,0.0002896762,0.000334455777,-0.0004550714,0.000114852,-4.25204e-05,0.0003268164,0.000399776123,-0.0001294465,4.8953e-05,-7.94802e-05,-6.24007e-05,-8.18179833e-05,-0.0001416944,0.000564213,5.0,5.0,S9_32C
-5.07056e-05,0.0004473906,0.000553693681,3.09361e-05,-0.000188535,-0.000103801,0.0003429014,0.000495200511,-0.0002968006,4.7628e-05,-9.57992e-05,0.0002896762,0.000334455777,-0.0004550714,0.000114852,-4.25204e-05,0.0003268164,0.000399776123,-0.0001294465,4.8953e-05,5.0,5.0,S9_32C
-4.92161e-05,0.000338373,0.000482178904,5.78481e-05,-2.0612e-05,-5.07056e-05,0.0004473906,0.000553693681,3.09361e-05,-0.000188535,-0.000103801,0.0003429014,0.000495200511,-0.0002968006,4.7628e-05,-9.57992e-05,0.0002896762,0.000334455777,-0.0004550714,0.000114852,5.0,5.0,S9_32C
-0.0001066847,-0.0013066289,-0.000597673759,-0.000602876,0.000867842,-0.000179486,2.9105e-05,7.74652581e-05,-5.7774e-05,-9.467e-05,-0.0001857788,3.28415e-05,7.42460179e-05,-6.48666e-05,-0.000112887,-0.000195292,3.52678e-05,7.45842262e-05,-6.42808e-05,-9.4461e-05,6.0,3.0,S9_32C
-5.66743e-05,-0.0012452875,-0.000275493367,-0.000935994,0.000815876,-0.0001066847,-0.0013066289,-0.000597673759,-0.000602876,0.000867842,-0.000179486,2.9105e-05,7.74652581e-05,-5.7774e-05,-9.467e-05,-0.0001857788,3.28415e-05,7.42460179e-05,-6.48666e-05,-0.000112887,6.0,3.0,S9_32C
-8.19107e-05,-0.0017326252,-0.000341849867,-0.001009082,0.000821727,-5.66743e-05,-0.0012452875,-0.000275493367,-0.000935994,0.000815876,-0.0001066847,-0.0013066289,-0.000597673759,-0.000602876,0.000867842,-0.000179486,2.9105e-05,7.74652581e-05,-5.7774e-05,-9.467e-05,6.0,3.0,S9_32C
-4.65989e-05,-0.0024200367,-0.000471170963,-0.001055021,0.000865877,-8.19107e-05,-0.0017326252,-0.000341849867,-0.001009082,0.000821727,-5.66743e-05,-0.0012452875,-0.000275493367,-0.000935994,0.000815876,-0.0001066847,-0.0013066289,-0.000597673759,-0.000602876,0.000867842,6.0,0.0,S9_32C
-4.37698e-05,-0.0025061066,-0.000578481588,-0.00097087,0.00089658,-4.65989e-05,-0.0024200367,-0.000471170963,-0.001055021,0.000865877,-8.19107e-05,-0.0017326252,-0.000341849867,-0.001009082,0.000821727,-5.66743e-05,-0.0012452875,-0.000275493367,-0.000935994,0.000815876,6.0,0.0,S9_32C
-0.0003902536,2.77057e-05,7.09639717e-05,-0.0002901596,8.3774e-05,-8.78322e-05,6.20136e-05,0.000204758748,-0.000107332,-4.1975e-05,-9.04913e-05,6.2235e-05,0.000212642262,-0.0001142064,-3.0383e-05,-9.12739e-05,6.53536e-05,0.000229460071,-0.0001141333,-4.818e-05,7.0,7.0,S9_32C
-0.0001806797,0.0001622406,0.000230282414,-0.0001000114,-9.4781e-05,-0.0003902536,2.77057e-05,7.09639717e-05,-0.0002901596,8.3774e-05,-8.78322e-05,6.20136e-05,0.000204758748,-0.000107332,-4.1975e-05,-9.04913e-05,6.2235e-05,0.000212642262,-0.0001142064,-3.0383e-05,7.0,5.0,S9_32C
-0.0001365292,0.0001712975,0.000227139317,-5.11831e-05,-9.5211e-05,-0.0001806797,0.0001622406,0.000230282414,-0.0001000114,-9.4781e-05,-0.0003902536,2.77057e-05,7.09639717e-05,-0.0002901596,8.3774e-05,-8.78322e-05,6.20136e-05,0.000204758748,-0.000107332,-4.1975e-05,7.0,5.0,S9_32C
-0.0001666286,0.0001500797,0.000211992869,-8.35657e-05,-5.253e-05,-0.0001365292,0.0001712975,0.000227139317,-5.11831e-05,-9.5211e-05,-0.0001806797,0.0001622406,0.000230282414,-0.0001000114,-9.4781e-05,-0.0003902536,2.77057e-05,7.09639717e-05,-0.0002901596,8.3774e-05,7.0,5.0,S9_32C
3.03743e-05,0.0008294379,0.000398637028,0.0001052363,-0.000153526,-8.28789e-05,6.59987e-05,0.000117873707,-7.2377e-05,-3.7758e-05,-8.57814e-05,6.82058e-05,0.000110943874,-7.48423e-05,-4.065e-05,-9.01714e-05,6.4635e-05,0.00010522941,-8.1456e-05,-2.632e-05,8.0,8.0,S9_32C
-1.78064e-05,0.0009476919,0.000495029381,6.78893e-05,-0.000271767,3.03743e-05,0.0008294379,0.000398637028,0.0001052363,-0.000153526,-8.28789e-05,6.59987e-05,0.000117873707,-7.2377e-05,-3.7758e-05,-8.57814e-05,6.82058e-05,0.000110943874,-7.48423e-05,-4.065e-05,8.0,8.0,S9_32C
-1.30294e-05,0.0009164417,0.000434148184,0.0001297386,-0.000221567,-1.78064e-05,0.0009476919,0.000495029381,6.78893e-05,-0.000271767,3.03743e-05,0.0008294379,0.000398637028,0.0001052363,-0.000153526,-8.28789e-05,6.59987e-05,0.000117873707,-7.2377e-05,-3.7758e-05,8.0,8.0,S9_32C
-4.35663e-05,0.0008906106,0.000392633898,7.46056e-05,-0.0001783,-1.30294e-05,0.0009164417,0.000434148184,0.0001297386,-0.000221567,-1.78064e-05,0.0009476919,0.000495029381,6.78893e-05,-0.000271767,3.03743e-05,0.0008294379,0.000398637028,0.0001052363,-0.000153526,8.0,0.0,S9_32C
-7.57469e-05,0.0009145808,0.000328492606,3.1775e-05,-6.8803e-05,-4.35663e-05,0.0008906106,0.000392633898,7.46056e-05,-0.0001783,-1.30294e-05,0.0009164417,0.000434148184,0.0001297386,-0.000221567,-1.78064e-05,0.0009476919,0.000495029381,6.78893e-05,-0.000271767,8.0,0.0,S9_32C
0.0001904109,-0.005009544,0.000468956976,0.0004912226,-0.000407044,-6.83432e-05,-0.003068926,0.000565282302,-4.64707e-05,-0.000478452,-6.6305e-05,0.0001504196,0.000104765539,-4.3184e-05,-4.6358e-05,-6.08744e-05,0.0001534417,0.000120298791,-2.66939e-05,-3.9679e-05,9.0,3.0,S9_32C
0.0001268679,-0.008331591,0.000586738577,0.0003508394,-0.000447661,0.0001904109,-0.005009544,0.000468956976,0.0004912226,-0.000407044,-6.83432e-05,-0.003068926,0.000565282302,-4.64707e-05,-0.000478452,-6.6305e-05,0.0001504196,0.000104765539,-4.3184e-05,-4.6358e-05,9.0,0.0,S9_32C
0.0001915008,-0.010783298,0.000747583865,0.0005695,-0.000560073,0.0001268679,-0.008331591,0.000586738577,0.0003508394,-0.000447661,0.0001904109,-0.005009544,0.000468956976,0.0004912226,-0.000407044,-6.83432e-05,-0.003068926,0.000565282302,-4.64707e-05,-0.000478452,9.0,0.0,S9_32C
0.0001735989,-0.017835909,0.000818296045,0.0004071538,-0.000690867,0.0001915008,-0.010783298,0.000747583865,0.0005695,-0.000560073,0.0001268679,-0.008331591,0.000586738577,0.0003508394,-0.000447661,0.0001904109,-0.005009544,0.000468956976,0.0004912226,-0.000407044,9.0,0.0,S9_32C
0.0001929232,-0.023140107,0.000692080357,0.0005545098,-0.000520052,0.0001735989,-0.017835909,0.000818296045,0.0004071538,-0.000690867,0.0001915008,-0.010783298,0.000747583865,0.0005695,-0.000560073,0.0001268679,-0.008331591,0.000586738577,0.0003508394,-0.000447661,9.0,0.0,S9_32C
-4.2253e-06,-0.008857842,-0.000279707514,-0.0002371275,0.000202832,-6.92936e-05,0.0002342344,4.22529047e-05,-8.52063e-05,2.1893e-05,-7.2024e-05,0.0002537612,3.62569954e-05,-8.81385e-05,2.4907e-05,-7.1016e-05,0.0002495506,3.05442336e-05,-8.99067e-05,2.7093e-05,9.0,3.0,S9_32C
-4.51943e-05,-0.016339254,-0.00019376885,-0.0002123481,8.0196e-05,-4.2253e-06,-0.008857842,-0.000279707514,-0.0002371275,0.000202832,-6.92936e-05,0.0002342344,4.22529047e-05,-8.52063e-05,2.1893e-05,-7.2024e-05,0.0002537612,3.62569954e-05,-8.81385e-05,2.4907e-05,9.0,3.0,S9_32C
-4.47831e-05,-0.02109931,-0.000481225725,-0.000211903,0.000303685,-4.51943e-05,-0.016339254,-0.00019376885,-0.0002123481,8.0196e-05,-4.2253e-06,-0.008857842,-0.000279707514,-0.0002371275,0.000202832,-6.92936e-05,0.0002342344,4.22529047e-05,-8.52063e-05,2.1893e-05,9.0,3.0,S9_32C
-9.36131e-05,-0.024863765,-0.000501537463,-0.0003810743,0.000321018,-4.47831e-05,-0.02109931,-0.000481225725,-0.000211903,0.000303685,-4.51943e-05,-0.016339254,-0.00019376885,-0.0002123481,8.0196e-05,-4.2253e-06,-0.008857842,-0.000279707514,-0.0002371275,0.000202832,9.0,3.0,S9_32C
-0.0008030372,7.6113e-05,4.07394982e-05,3.6339e-05,-6.1152e-05,-0.0011667116,8.44996e-05,6.85680789e-05,5.43487e-05,-6.4166e-05,-0.002984926,0.0001404962,0.000147832718,-0.0002236164,-0.000146593,-0.002784638,1.36084e-05,-3.99284763e-05,-9.96885e-05,0.00014009,0.0,0.0,S9_32C
-0.0005650789,8.96448e-05,2.8751987e-05,4.55424e-05,-6.3183e-05,-0.0008030372,7.6113e-05,4.07394982e-05,3.6339e-05,-6.1152e-05,-0.0011667116,8.44996e-05,6.85680789e-05,5.43487e-05,-6.4166e-05,-0.002984926,0.0001404962,0.000147832718,-0.0002236164,-0.000146593,0.0,0.0,S9_32C
-0.0004807169,8.49527e-05,6.32903393e-05,4.88106e-05,-0.000110579,-0.0005650789,8.96448e-05,2.8751987e-05,4.55424e-05,-6.3183e-05,-0.0008030372,7.6113e-05,4.07394982e-05,3.6339e-05,-6.1152e-05,-0.0011667116,8.44996e-05,6.85680789e-05,5.43487e-05,-6.4166e-05,0.0,0.0,S9_32C
-0.0004236964,8.52748e-05,5.53723512e-05,4.89022e-05,-8.9691e-05,-0.0004807169,8.49527e-05,6.32903393e-05,4.88106e-05,-0.000110579,-0.0005650789,8.96448e-05,2.8751987e-05,4.55424e-05,-6.3183e-05,-0.0008030372,7.6113e-05,4.07394982e-05,3.6339e-05,-6.1152e-05,0.0,0.0,S9_32C
-0.0009074748,7.40664e-05,5.93506338e-05,4.32626e-05,-7.3186e-05,-0.001719385,7.17629e-05,4.34344438e-05,3.07169e-05,-5.2828e-05,-0.002697836,8.31464e-05,6.97850337e-05,8.3221e-05,-6.4387e-05,-0.002771928,5.42113e-05,6.11530195e-05,-4.06838e-05,-8.4039e-05,0.0,0.0,S9_32C
-0.0008030372,7.6113e-05,4.07394982e-05,3.6339e-05,-6.1152e-05,-0.0011667116,8.44996e-05,6.85680789e-05,5.43487e-05,-6.4166e-05,-0.002984926,0.0001404962,0.000147832718,-0.0002236164,-0.000146593,-0.002784638,1.36084e-05,-3.99284763e-05,-9.96885e-05,0.00014009,0.0,0.0,S10_33C
-0.0005650789,8.96448e-05,2.8751987e-05,4.55424e-05,-6.3183e-05,-0.0008030372,7.6113e-05,4.07394982e-05,3.6339e-05,-6.1152e-05,-0.0011667116,8.44996e-05,6.85680789e-05,5.43487e-05,-6.4166e-05,-0.002984926,0.0001404962,0.000147832718,-0.0002236164,-0.000146593,0.0,0.0,S10_33C
-0.0004807169,8.49527e-05,6.32903393e-05,4.88106e-05,-0.000110579,-0.0005650789,8.96448e-05,2.8751987e-05,4.55424e-05,-6.3183e-05,-0.0008030372,7.6113e-05,4.07394982e-05,3.6339e-05,-6.1152e-05,-0.0011667116,8.44996e-05,6.85680789e-05,5.43487e-05,-6.4166e-05,0.0,0.0,S10_33C
-0.0004236964,8.52748e-05,5.53723512e-05,4.89022e-05,-8.9691e-05,-0.0004807169,8.49527e-05,6.32903393e-05,4.88106e-05,-0.000110579,-0.0005650789,8.96448e-05,2.8751987e-05,4.55424e-05,-6.3183e-05,-0.0008030372,7.6113e-05,4.07394982e-05,3.6339e-05,-6.1152e-05,0.0,0.0,S10_33C
-0.0009074748,7.40664e-05,5.93506338e-05,4.32626e-05,-7.3186e-05,-0.001719385,7.17629e-05,4.34344438e-05,3.07169e-05,-5.2828e-05,-0.002697836,8.31464e-05,6.97850337e-05,8.3221e-05,-6.4387e-05,-0.002771928,5.42113e-05,6.11530195e-05,-4.06838e-05,-8.4039e-05,0.0,0.0,S10_33C
-0.0006355622,7.95526e-05,6.5832879e-05,4.98905e-05,-7.2601e-05,-0.0009074748,7.40664e-05,5.93506338e-05,4.32626e-05,-7.3186e-05,-0.001719385,7.17629e-05,4.34344438e-05,3.07169e-05,-5.2828e-05,-0.002697836,8.31464e-05,6.97850337e-05,8.3221e-05,-6.4387e-05,0.0,0.0,S10_33C
-0.0005233631,8.86493e-05,8.71918819e-05,5.49465e-05,-8.9172e-05,-0.0006355622,7.95526e-05,6.5832879e-05,4.98905e-05,-7.2601e-05,-0.0009074748,7.40664e-05,5.93506338e-05,4.32626e-05,-7.3186e-05,-0.001719385,7.17629e-05,4.34344438e-05,3.07169e-05,-5.2828e-05,0.0,0.0,S10_33C
-0.0004627447,9.20166e-05,6.49967114e-05,5.96938e-05,-9.1115e-05,-0.0005233631,8.86493e-05,8.71918819e-05,5.49465e-05,-8.9172e-05,-0.0006355622,7.95526e-05,6.5832879e-05,4.98905e-05,-7.2601e-05,-0.0009074748,7.40664e-05,5.93506338e-05,4.32626e-05,-7.3186e-05,0.0,0.0,S10_33C
-0.0001795741,0.0001043505,9.89012551e-05,0.0001624245,-0.000210008,-0.0002139379,0.0001018896,0.000110012828,0.0001805083,-0.000204687,-0.0002704611,0.0001190079,0.000197439833,0.0002346795,-0.000246916,-0.0003147816,0.0001917201,0.000295769074,0.000454572,-0.000529535,0.0,0.0,S10_33C
-0.0001650667,0.0001038564,9.13537733e-05,0.0001526691,-0.000209114,-0.0001795741,0.0001043505,9.89012551e-05,0.0001624245,-0.000210008,-0.0002139379,0.0001018896,0.000110012828,0.0001805083,-0.000204687,-0.0002704611,0.0001190079,0.000197439833,0.0002346795,-0.000246916,0.0,0.0,S10_33C
-0.0001565301,9.8494e-05,9.05707566e-05,0.0001404016,-0.000170981,-0.0001650667,0.0001038564,9.13537733e-05,0.0001526691,-0.000209114,-0.0001795741,0.0001043505,9.89012551e-05,0.0001624245,-0.000210008,-0.0002139379,0.0001018896,0.000110012828,0.0001805083,-0.000204687,0.0,0.0,S10_33C
-0.0001448717,8.99354e-05,8.83103057e-05,0.000129851,-0.000164853,-0.0001565301,9.8494e-05,9.05707566e-05,0.0001404016,-0.000170981,-0.0001650667,0.0001038564,9.13537733e-05,0.0001526691,-0.000209114,-0.0001795741,0.0001043505,9.89012551e-05,0.0001624245,-0.000210008,0.0,0.0,S10_33C
-0.0001367306,9.68461e-05,8.97054852e-05,0.0001192382,-0.000147377,-0.0001448717,8.99354e-05,8.83103057e-05,0.000129851,-0.000164853,-0.0001565301,9.8494e-05,9.05707566e-05,0.0001404016,-0.000170981,-0.0001650667,0.0001038564,9.13537733e-05,0.0001526691,-0.000209114,0.0,0.0,S10_33C
-6.93869e-05,8.45342e-05,9.48384186e-05,0.0001947263,-0.000228346,-4.99776e-05,9.84132e-05,0.00014422508,0.0002905194,-0.000335348,8.8324e-06,9.32932e-05,0.000168382758,0.000363092,-0.000398774,1.20381e-05,9.14386e-05,0.000145124242,0.000396368,-0.000434998,0.0,0.0,S10_33C
-6.53053e-05,9.84111e-05,8.43821617e-05,0.0001640847,-0.00020027,-6.93869e-05,8.45342e-05,9.48384186e-05,0.0001947263,-0.000228346,-4.99776e-05,9.84132e-05,0.00014422508,0.0002905194,-0.000335348,8.8324e-06,9.32932e-05,0.000168382758,0.000363092,-0.000398774,0.0,0.0,S10_33C
-6.57228e-05,9.05469e-05,0.000103880564,0.0001450933,-0.000191803,-6.53053e-05,9.84111e-05,8.43821617e-05,0.0001640847,-0.00020027,-6.93869e-05,8.45342e-05,9.48384186e-05,0.0001947263,-0.000228346,-4.99776e-05,9.84132e-05,0.00014422508,0.0002905194,-0.000335348,0.0,0.0,S10_33C
-6.49214e-05,8.51783e-05,6.13431184e-05,0.0001364244,-0.000198725,-6.57228e-05,9.05469e-05,0.000103880564,0.0001450933,-0.000191803,-6.53053e-05,9.84111e-05,8.43821617e-05,0.0001640847,-0.00020027,-6.93869e-05,8.45342e-05,9.48384186e-05,0.0001947263,-0.000228346,0.0,0.0,S10_33C
-3.5058e-05,3.9064e-05,7.36338461e-06,-0.0002730728,-0.000298694,-3.02012e-05,1.33556e-05,-2.40032259e-05,-0.0004529432,-0.000353465,-1.94156e-05,4.3386e-06,-4.56749476e-05,-0.0007613337,-0.000463062,3.40216e-05,-2.72682e-05,-7.70056286e-05,-0.001383005,-0.000605426,0.0,0.0,S10_33C
-3.64279e-05,5.15658e-05,1.66124228e-05,-0.0002005799,-0.00027551,-3.5058e-05,3.9064e-05,7.36338461e-06,-0.0002730728,-0.000298694,-3.02012e-05,1.33556e-05,-2.40032259e-05,-0.0004529432,-0.000353465,-1.94156e-05,4.3386e-06,-4.56749476e-05,-0.0007613337,-0.000463062,0.0,0.0,S10_33C
-3.93504e-05,6.09101e-05,1.24728849e-05,-0.0001547746,-0.000246949,-3.64279e-05,5.15658e-05,1.66124228e-05,-0.0002005799,-0.00027551,-3.5058e-05,3.9064e-05,7.36338461e-06,-0.0002730728,-0.000298694,-3.02012e-05,1.33556e-05,-2.40032259e-05,-0.0004529432,-0.000353465,0.0,0.0,S10_33C
-3.9963e-05,5.05661e-05,3.82524377e-05,-0.0001254159,-0.000247434,-3.93504e-05,6.09101e-05,1.24728849e-05,-0.0001547746,-0.000246949,-3.64279e-05,5.15658e-05,1.66124228e-05,-0.0002005799,-0.00027551,-3.5058e-05,3.9064e-05,7.36338461e-06,-0.0002730728,-0.000298694,0.0,0.0,S10_33C
-4.0605e-05,6.0866e-05,3.77283031e-05,-9.61289e-05,-0.000219127,-3.9963e-05,5.05661e-05,3.82524377e-05,-0.0001254159,-0.000247434,-3.93504e-05,6.09101e-05,1.24728849e-05,-0.0001547746,-0.000246949,-3.64279e-05,5.15658e-05,1.66124228e-05,-0.0002005799,-0.00027551,0.0,0.0,S10_33C
-1.77592e-05,3.23558e-05,2.73461524e-06,-0.0003856264,-0.000222561,-1.55826e-05,2.38989e-05,-2.0527279e-05,-0.0005872927,-0.000215914,-1.24021e-05,9.5982e-06,-3.17505692e-05,-0.0008898201,-0.000204135,-3.3452e-05,7.45e-08,-2.98271843e-05,-0.0016489086,-0.000180806,0.0,0.0,S10_33C
-2.16971e-05,2.79249e-05,1.96064921e-05,-0.0003022657,-0.000230951,-1.77592e-05,3.23558e-05,2.73461524e-06,-0.0003856264,-0.000222561,-1.55826e-05,2.38989e-05,-2.0527279e-05,-0.0005872927,-0.000215914,-1.24021e-05,9.5982e-06,-3.17505692e-05,-0.0008898201,-0.000204135,0.0,0.0,S10_33C
-1.77078e-05,3.58059e-05,1.51031463e-05,-0.0002252658,-0.000214601,-2.16971e-05,2.79249e-05,1.96064921e-05,-0.0003022657,-0.000230951,-1.77592e-05,3.23558e-05,2.73461524e-06,-0.0003856264,-0.000222561,-1.55826e-05,2.38989e-05,-2.0527279e-05,-0.0005872927,-0.000215914,0.0,0.0,S10_33C
