N1;P1;P2;N3;P3;AP;N1_prev1;P1_prev1;P2_prev1;N3_prev1;P3_prev1;N1_prev2;P1_prev2;P2_prev2;N3_prev2;P3_prev2;N1_prev3;P1_prev3;P2_prev3;N3_prev3;P3_prev3
-0.0002289184;7.21562e-05;8.27819749e-05;-5.41535e-05;-2.07401e-05;0.0;-0.0002340479;9.34725e-05;8.74257239e-05;-5.23503e-05;-1.804e-05;-0.0002259424;9.51845e-05;8.91895834e-05;-5.35273e-05;-2.3416e-05;-0.0002143533;9.17386e-05;7.66173252e-05;-5.04632e-05;-2.3361e-05
-0.0001495533;7.23755e-05;9.46608343e-05;-2.97242e-05;-4.0926e-05;0.0;-0.0002289184;7.21562e-05;8.27819749e-05;-5.41535e-05;-2.07401e-05;-0.0002340479;9.34725e-05;8.74257239e-05;-5.23503e-05;-1.804e-05;-0.0002259424;9.51845e-05;8.91895834e-05;-5.35273e-05;-2.3416e-05
-0.0001169699;9.25987e-05;9.87483727e-05;-1.41765e-05;-5.71686e-05;0.0;-0.0001495533;7.23755e-05;9.46608343e-05;-2.97242e-05;-4.0926e-05;-0.0002289184;7.21562e-05;8.27819749e-05;-5.41535e-05;-2.07401e-05;-0.0002340479;9.34725e-05;8.74257239e-05;-5.23503e-05;-1.804e-05
-0.000100289;6.52508e-05;0.000102969039;-6.9694e-06;-4.28644e-05;0.0;-0.0001169699;9.25987e-05;9.87483727e-05;-1.41765e-05;-5.71686e-05;-0.0001495533;7.23755e-05;9.46608343e-05;-2.97242e-05;-4.0926e-05;-0.0002289184;7.21562e-05;8.27819749e-05;-5.41535e-05;-2.07401e-05
-9.35837e-05;6.90827e-05;0.000101473132;-8.4169e-06;-5.25303e-05;0.0;-0.000100289;6.52508e-05;0.000102969039;-6.9694e-06;-4.28644e-05;-0.0001169699;9.25987e-05;9.87483727e-05;-1.41765e-05;-5.71686e-05;-0.0001495533;7.23755e-05;9.46608343e-05;-2.97242e-05;-4.0926e-05
-8.77556e-05;7.06247e-05;9.70711772e-05;-8.0787e-06;-5.59839e-05;0.0;-9.35837e-05;6.90827e-05;0.000101473132;-8.4169e-06;-5.25303e-05;-0.000100289;6.52508e-05;0.000102969039;-6.9694e-06;-4.28644e-05;-0.0001169699;9.25987e-05;9.87483727e-05;-1.41765e-05;-5.71686e-05
-8.34747e-05;8.38975e-05;0.000100197591;-5.6244e-06;-6.42241e-05;0.0;-8.77556e-05;7.06247e-05;9.70711772e-05;-8.0787e-06;-5.59839e-05;-9.35837e-05;6.90827e-05;0.000101473132;-8.4169e-06;-5.25303e-05;-0.000100289;6.52508e-05;0.000102969039;-6.9694e-06;-4.28644e-05
-8.03351e-05;6.96754e-05;9.80295881e-05;-6.3476e-06;-5.65697e-05;0.0;-8.34747e-05;8.38975e-05;0.000100197591;-5.6244e-06;-6.42241e-05;-8.77556e-05;7.06247e-05;9.70711772e-05;-8.0787e-06;-5.59839e-05;-9.35837e-05;6.90827e-05;0.000101473132;-8.4169e-06;-5.25303e-05
-7.80735e-05;7.00383e-05;0.000100822544;-6.5319e-06;-5.91419e-05;0.0;-8.03351e-05;6.96754e-05;9.80295881e-05;-6.3476e-06;-5.65697e-05;-8.34747e-05;8.38975e-05;0.000100197591;-5.6244e-06;-6.42241e-05;-8.77556e-05;7.06247e-05;9.70711772e-05;-8.0787e-06;-5.59839e-05
-7.47986e-05;6.77453e-05;9.59160752e-05;-4.7331e-06;-6.17032e-05;0.0;-7.80735e-05;7.00383e-05;0.000100822544;-6.5319e-06;-5.91419e-05;-8.03351e-05;6.96754e-05;9.80295881e-05;-6.3476e-06;-5.65697e-05;-8.34747e-05;8.38975e-05;0.000100197591;-5.6244e-06;-6.42241e-05
-7.28968e-05;5.78754e-05;9.44984567e-05;-4.8291e-06;-5.02636e-05;0.0;-7.47986e-05;6.77453e-05;9.59160752e-05;-4.7331e-06;-6.17032e-05;-7.80735e-05;7.00383e-05;0.000100822544;-6.5319e-06;-5.91419e-05;-8.03351e-05;6.96754e-05;9.80295881e-05;-6.3476e-06;-5.65697e-05
-7.13705e-05;6.48312e-05;0.000100396406;-3.519e-06;-6.28965e-05;8.0;-7.28968e-05;5.78754e-05;9.44984567e-05;-4.8291e-06;-5.02636e-05;-7.47986e-05;6.77453e-05;9.59160752e-05;-4.7331e-06;-6.17032e-05;-7.80735e-05;7.00383e-05;0.000100822544;-6.5319e-06;-5.91419e-05
-9.20816e-05;0.000300296;0.000154334819;-1.0628e-05;-6.0545e-05;8.0;-7.13705e-05;6.48312e-05;0.000100396406;-3.519e-06;-6.28965e-05;-7.28968e-05;5.78754e-05;9.44984567e-05;-4.8291e-06;-5.02636e-05;-7.47986e-05;6.77453e-05;9.59160752e-05;-4.7331e-06;-6.17032e-05
-0.0001145835;0.0004076476;0.000200643015;-1.134e-07;-7.6421e-05;8.0;-9.20816e-05;0.000300296;0.000154334819;-1.0628e-05;-6.0545e-05;-7.13705e-05;6.48312e-05;0.000100396406;-3.519e-06;-6.28965e-05;-7.28968e-05;5.78754e-05;9.44984567e-05;-4.8291e-06;-5.02636e-05
-0.0001209539;0.0004742948;0.000209186197;1.1966e-06;-7.6895e-05;8.0;-0.0001145835;0.0004076476;0.000200643015;-1.134e-07;-7.6421e-05;-9.20816e-05;0.000300296;0.000154334819;-1.0628e-05;-6.0545e-05;-7.13705e-05;6.48312e-05;0.000100396406;-3.519e-06;-6.28965e-05
-0.00012391;0.0005129602;0.000215675624;-1.3308e-06;-7.2115e-05;8.0;-0.0001209539;0.0004742948;0.000209186197;1.1966e-06;-7.6895e-05;-0.0001145835;0.0004076476;0.000200643015;-1.134e-07;-7.6421e-05;-9.20816e-05;0.000300296;0.000154334819;-1.0628e-05;-6.0545e-05
-0.0001074588;0.0003264356;0.0001775196;3.5954e-06;-6.87292e-05;0.0;-0.00012391;0.0005129602;0.000215675624;-1.3308e-06;-7.2115e-05;-0.0001209539;0.0004742948;0.000209186197;1.1966e-06;-7.6895e-05;-0.0001145835;0.0004076476;0.000200643015;-1.134e-07;-7.6421e-05
-7.97246e-05;0.0002436847;0.000153084344;2.8285e-06;-9.59707e-05;0.0;-0.0001074588;0.0003264356;0.0001775196;3.5954e-06;-6.87292e-05;-0.00012391;0.0005129602;0.000215675624;-1.3308e-06;-7.2115e-05;-0.0001209539;0.0004742948;0.000209186197;1.1966e-06;-7.6895e-05
-7.03551e-05;0.0002153842;0.000141141441;4.659e-06;-7.67403e-05;0.0;-7.97246e-05;0.0002436847;0.000153084344;2.8285e-06;-9.59707e-05;-0.0001074588;0.0003264356;0.0001775196;3.5954e-06;-6.87292e-05;-0.00012391;0.0005129602;0.000215675624;-1.3308e-06;-7.2115e-05
-6.57249e-05;0.0001820275;0.000136921575;6.2134e-06;-6.9015e-05;0.0;-7.03551e-05;0.0002153842;0.000141141441;4.659e-06;-7.67403e-05;-7.97246e-05;0.0002436847;0.000153084344;2.8285e-06;-9.59707e-05;-0.0001074588;0.0003264356;0.0001775196;3.5954e-06;-6.87292e-05
-6.19224e-05;0.0001585681;0.000133328256;8.0166e-06;-6.60142e-05;0.0;-6.57249e-05;0.0001820275;0.000136921575;6.2134e-06;-6.9015e-05;-7.03551e-05;0.0002153842;0.000141141441;4.659e-06;-7.67403e-05;-7.97246e-05;0.0002436847;0.000153084344;2.8285e-06;-9.59707e-05
-6.03038e-05;0.0001444499;0.000127440129;8.0427e-06;-6.9447e-05;0.0;-6.19224e-05;0.0001585681;0.000133328256;8.0166e-06;-6.60142e-05;-6.57249e-05;0.0001820275;0.000136921575;6.2134e-06;-6.9015e-05;-7.03551e-05;0.0002153842;0.000141141441;4.659e-06;-7.67403e-05
-5.69659e-05;0.0001288903;0.00012598536;8.5085e-06;-5.27998e-05;0.0;-6.03038e-05;0.0001444499;0.000127440129;8.0427e-06;-6.9447e-05;-6.19224e-05;0.0001585681;0.000133328256;8.0166e-06;-6.60142e-05;-6.57249e-05;0.0001820275;0.000136921575;6.2134e-06;-6.9015e-05
-5.62411e-05;0.00014985;0.000123222067;6.2407e-06;-7.19494e-05;0.0;-5.69659e-05;0.0001288903;0.00012598536;8.5085e-06;-5.27998e-05;-6.03038e-05;0.0001444499;0.000127440129;8.0427e-06;-6.9447e-05;-6.19224e-05;0.0001585681;0.000133328256;8.0166e-06;-6.60142e-05
-5.76058e-05;0.0001281907;0.000120110075;5.0626e-06;-6.17959e-05;0.0;-5.62411e-05;0.00014985;0.000123222067;6.2407e-06;-7.19494e-05;-5.69659e-05;0.0001288903;0.00012598536;8.5085e-06;-5.27998e-05;-6.03038e-05;0.0001444499;0.000127440129;8.0427e-06;-6.9447e-05
-5.55362e-05;0.0001175047;0.000111991314;4.8509e-06;-5.61377e-05;0.0;-5.76058e-05;0.0001281907;0.000120110075;5.0626e-06;-6.17959e-05;-5.62411e-05;0.00014985;0.000123222067;6.2407e-06;-7.19494e-05;-5.69659e-05;0.0001288903;0.00012598536;8.5085e-06;-5.27998e-05
-5.38903e-05;0.0001133853;0.000115470291;6.4098e-06;-6.05654e-05;8.0;-5.55362e-05;0.0001175047;0.000111991314;4.8509e-06;-5.61377e-05;-5.76058e-05;0.0001281907;0.000120110075;5.0626e-06;-6.17959e-05;-5.62411e-05;0.00014985;0.000123222067;6.2407e-06;-7.19494e-05
-9.33635e-05;0.0003766482;0.000146097707;-8.4693e-06;-5.8613e-05;8.0;-5.38903e-05;0.0001133853;0.000115470291;6.4098e-06;-6.05654e-05;-5.55362e-05;0.0001175047;0.000111991314;4.8509e-06;-5.61377e-05;-5.76058e-05;0.0001281907;0.000120110075;5.0626e-06;-6.17959e-05
-0.0001045678;0.0004507777;0.000194847977;-7.794e-06;-6.7114e-05;8.0;-9.33635e-05;0.0003766482;0.000146097707;-8.4693e-06;-5.8613e-05;-5.38903e-05;0.0001133853;0.000115470291;6.4098e-06;-6.05654e-05;-5.55362e-05;0.0001175047;0.000111991314;4.8509e-06;-5.61377e-05
-0.0001115372;0.0004890235;0.000204449578;-9.247e-06;-6.5237e-05;8.0;-0.0001045678;0.0004507777;0.000194847977;-7.794e-06;-6.7114e-05;-9.33635e-05;0.0003766482;0.000146097707;-8.4693e-06;-5.8613e-05;-5.38903e-05;0.0001133853;0.000115470291;6.4098e-06;-6.05654e-05
-0.0001186283;0.0005166149;0.000209191639;-1.33584e-05;-5.8403e-05;8.0;-0.0001115372;0.0004890235;0.000204449578;-9.247e-06;-6.5237e-05;-0.0001045678;0.0004507777;0.000194847977;-7.794e-06;-6.7114e-05;-9.33635e-05;0.0003766482;0.000146097707;-8.4693e-06;-5.8613e-05
-0.0001233498;0.0003960816;0.000196762951;-1.66854e-05;-5.7796e-05;0.0;-0.0001186283;0.0005166149;0.000209191639;-1.33584e-05;-5.8403e-05;-0.0001115372;0.0004890235;0.000204449578;-9.247e-06;-6.5237e-05;-0.0001045678;0.0004507777;0.000194847977;-7.794e-06;-6.7114e-05
-7.91173e-05;0.0002477474;0.000145453334;-7.8191e-06;-5.36648e-05;0.0;-0.0001233498;0.0003960816;0.000196762951;-1.66854e-05;-5.7796e-05;-0.0001186283;0.0005166149;0.000209191639;-1.33584e-05;-5.8403e-05;-0.0001115372;0.0004890235;0.000204449578;-9.247e-06;-6.5237e-05
-6.95044e-05;0.0002017787;0.00013614526;-6.7795e-06;-5.19794e-05;0.0;-7.91173e-05;0.0002477474;0.000145453334;-7.8191e-06;-5.36648e-05;-0.0001233498;0.0003960816;0.000196762951;-1.66854e-05;-5.7796e-05;-0.0001186283;0.0005166149;0.000209191639;-1.33584e-05;-5.8403e-05
-6.10507e-05;0.0001852458;0.000133800029;3.862e-07;-6.29031e-05;0.0;-6.95044e-05;0.0002017787;0.00013614526;-6.7795e-06;-5.19794e-05;-7.91173e-05;0.0002477474;0.000145453334;-7.8191e-06;-5.36648e-05;-0.0001233498;0.0003960816;0.000196762951;-1.66854e-05;-5.7796e-05
-5.76992e-05;0.0001881378;0.000137526484;1.6319e-06;-7.24065e-05;0.0;-6.10507e-05;0.0001852458;0.000133800029;3.862e-07;-6.29031e-05;-6.95044e-05;0.0002017787;0.00013614526;-6.7795e-06;-5.19794e-05;-7.91173e-05;0.0002477474;0.000145453334;-7.8191e-06;-5.36648e-05
-5.65852e-05;0.0001707898;0.000138933436;5.716e-06;-6.54033e-05;0.0;-5.76992e-05;0.0001881378;0.000137526484;1.6319e-06;-7.24065e-05;-6.10507e-05;0.0001852458;0.000133800029;3.862e-07;-6.29031e-05;-6.95044e-05;0.0002017787;0.00013614526;-6.7795e-06;-5.19794e-05
-5.5939e-05;0.0001529497;0.000128163578;1.6144e-06;-5.98487e-05;0.0;-5.65852e-05;0.0001707898;0.000138933436;5.716e-06;-6.54033e-05;-5.76992e-05;0.0001881378;0.000137526484;1.6319e-06;-7.24065e-05;-6.10507e-05;0.0001852458;0.000133800029;3.862e-07;-6.29031e-05
-5.4805e-05;0.0001371007;0.000123829159;-1.273e-06;-4.43152e-05;0.0;-5.5939e-05;0.0001529497;0.000128163578;1.6144e-06;-5.98487e-05;-5.65852e-05;0.0001707898;0.000138933436;5.716e-06;-6.54033e-05;-5.76992e-05;0.0001881378;0.000137526484;1.6319e-06;-7.24065e-05
-5.37172e-05;0.0001453509;9.40933242e-05;-2.2286e-06;-6.04672e-05;0.0;-5.4805e-05;0.0001371007;0.000123829159;-1.273e-06;-4.43152e-05;-5.5939e-05;0.0001529497;0.000128163578;1.6144e-06;-5.98487e-05;-5.65852e-05;0.0001707898;0.000138933436;5.716e-06;-6.54033e-05
-5.34267e-05;0.000139527;0.00012248136;-3.883e-07;-5.45178e-05;0.0;-5.37172e-05;0.0001453509;9.40933242e-05;-2.2286e-06;-6.04672e-05;-5.4805e-05;0.0001371007;0.000123829159;-1.273e-06;-4.43152e-05;-5.5939e-05;0.0001529497;0.000128163578;1.6144e-06;-5.98487e-05
-5.29263e-05;0.0001316009;0.000120287084;-1.3908e-06;-5.9504e-05;0.0;-5.34267e-05;0.000139527;0.00012248136;-3.883e-07;-5.45178e-05;-5.37172e-05;0.0001453509;9.40933242e-05;-2.2286e-06;-6.04672e-05;-5.4805e-05;0.0001371007;0.000123829159;-1.273e-06;-4.43152e-05
-5.24228e-05;0.0001271364;0.000118253833;-2.1468e-06;-5.84208e-05;0.0;-5.29263e-05;0.0001316009;0.000120287084;-1.3908e-06;-5.9504e-05;-5.34267e-05;0.000139527;0.00012248136;-3.883e-07;-5.45178e-05;-5.37172e-05;0.0001453509;9.40933242e-05;-2.2286e-06;-6.04672e-05
-5.32893e-05;0.0001294368;0.000117709649;-8.127e-07;-5.73616e-05;0.0;-5.24228e-05;0.0001271364;0.000118253833;-2.1468e-06;-5.84208e-05;-5.29263e-05;0.0001316009;0.000120287084;-1.3908e-06;-5.9504e-05;-5.34267e-05;0.000139527;0.00012248136;-3.883e-07;-5.45178e-05
-5.41694e-05;0.0001127088;0.000118890581;-4.2139e-06;-4.72212e-05;0.0;-5.32893e-05;0.0001294368;0.000117709649;-8.127e-07;-5.73616e-05;-5.24228e-05;0.0001271364;0.000118253833;-2.1468e-06;-5.84208e-05;-5.29263e-05;0.0001316009;0.000120287084;-1.3908e-06;-5.9504e-05
-5.41767e-05;0.0001128346;0.000121512261;-2.9387e-06;-5.40128e-05;0.0;-5.41694e-05;0.0001127088;0.000118890581;-4.2139e-06;-4.72212e-05;-5.32893e-05;0.0001294368;0.000117709649;-8.127e-07;-5.73616e-05;-5.24228e-05;0.0001271364;0.000118253833;-2.1468e-06;-5.84208e-05
-5.52655e-05;0.0001116;0.000117519106;-5.7596e-06;-5.59206e-05;0.0;-5.41767e-05;0.0001128346;0.000121512261;-2.9387e-06;-5.40128e-05;-5.41694e-05;0.0001127088;0.000118890581;-4.2139e-06;-4.72212e-05;-5.32893e-05;0.0001294368;0.000117709649;-8.127e-07;-5.73616e-05
-5.49508e-05;0.0001238877;0.000108911343;-5.7825e-06;-6.37747e-05;0.0;-5.52655e-05;0.0001116;0.000117519106;-5.7596e-06;-5.59206e-05;-5.41767e-05;0.0001128346;0.000121512261;-2.9387e-06;-5.40128e-05;-5.41694e-05;0.0001127088;0.000118890581;-4.2139e-06;-4.72212e-05
-5.33858e-05;0.0001120406;0.000114198388;-5.164e-06;-5.61574e-05;0.0;-5.49508e-05;0.0001238877;0.000108911343;-5.7825e-06;-6.37747e-05;-5.52655e-05;0.0001116;0.000117519106;-5.7596e-06;-5.59206e-05;-5.41767e-05;0.0001128346;0.000121512261;-2.9387e-06;-5.40128e-05
-5.33921e-05;0.0001051005;0.000110953246;-5.692e-06;-5.39102e-05;0.0;-5.33858e-05;0.0001120406;0.000114198388;-5.164e-06;-5.61574e-05;-5.49508e-05;0.0001238877;0.000108911343;-5.7825e-06;-6.37747e-05;-5.52655e-05;0.0001116;0.000117519106;-5.7596e-06;-5.59206e-05
-5.0242e-05;9.83755e-05;0.000112753034;-5.7694e-06;-5.15311e-05;0.0;-5.33921e-05;0.0001051005;0.000110953246;-5.692e-06;-5.39102e-05;-5.33858e-05;0.0001120406;0.000114198388;-5.164e-06;-5.61574e-05;-5.49508e-05;0.0001238877;0.000108911343;-5.7825e-06;-6.37747e-05
-4.95822e-05;0.0001003916;0.000106932006;-6.3978e-06;-5.6129e-05;0.0;-5.0242e-05;9.83755e-05;0.000112753034;-5.7694e-06;-5.15311e-05;-5.33921e-05;0.0001051005;0.000110953246;-5.692e-06;-5.39102e-05;-5.33858e-05;0.0001120406;0.000114198388;-5.164e-06;-5.61574e-05
-5.00196e-05;0.0001038816;0.000104759361;-9.415e-06;-5.15148e-05;0.0;-4.95822e-05;0.0001003916;0.000106932006;-6.3978e-06;-5.6129e-05;-5.0242e-05;9.83755e-05;0.000112753034;-5.7694e-06;-5.15311e-05;-5.33921e-05;0.0001051005;0.000110953246;-5.692e-06;-5.39102e-05
-4.86003e-05;0.0001040253;9.95498121e-05;-7.926e-06;-5.12791e-05;0.0;-5.00196e-05;0.0001038816;0.000104759361;-9.415e-06;-5.15148e-05;-4.95822e-05;0.0001003916;0.000106932006;-6.3978e-06;-5.6129e-05;-5.0242e-05;9.83755e-05;0.000112753034;-5.7694e-06;-5.15311e-05
-5.08577e-05;9.61779e-05;0.00010290611;-9.8753e-06;-4.9692e-05;0.0;-4.86003e-05;0.0001040253;9.95498121e-05;-7.926e-06;-5.12791e-05;-5.00196e-05;0.0001038816;0.000104759361;-9.415e-06;-5.15148e-05;-4.95822e-05;0.0001003916;0.000106932006;-6.3978e-06;-5.6129e-05
-4.72083e-05;8.58528e-05;0.00010811531;-5.7618e-06;-4.44058e-05;0.0;-5.08577e-05;9.61779e-05;0.00010290611;-9.8753e-06;-4.9692e-05;-4.86003e-05;0.0001040253;9.95498121e-05;-7.926e-06;-5.12791e-05;-5.00196e-05;0.0001038816;0.000104759361;-9.415e-06;-5.15148e-05
-4.76279e-05;9.37914e-05;0.000117694522;-7.9337e-06;-5.3711e-05;0.0;-4.72083e-05;8.58528e-05;0.00010811531;-5.7618e-06;-4.44058e-05;-5.08577e-05;9.61779e-05;0.00010290611;-9.8753e-06;-4.9692e-05;-4.86003e-05;0.0001040253;9.95498121e-05;-7.926e-06;-5.12791e-05
-4.71454e-05;9.27697e-05;0.000102433427;-1.05604e-05;-5.27223e-05;0.0;-4.76279e-05;9.37914e-05;0.000117694522;-7.9337e-06;-5.3711e-05;-4.72083e-05;8.58528e-05;0.00010811531;-5.7618e-06;-4.44058e-05;-5.08577e-05;9.61779e-05;0.00010290611;-9.8753e-06;-4.9692e-05
-4.59737e-05;8.47513e-05;0.000101352874;-8.863e-06;-4.76706e-05;0.0;-4.71454e-05;9.27697e-05;0.000102433427;-1.05604e-05;-5.27223e-05;-4.76279e-05;9.37914e-05;0.000117694522;-7.9337e-06;-5.3711e-05;-4.72083e-05;8.58528e-05;0.00010811531;-5.7618e-06;-4.44058e-05
-4.52457e-05;0.0001130423;9.97343814e-05;-8.6852e-06;-5.72296e-05;0.0;-4.59737e-05;8.47513e-05;0.000101352874;-8.863e-06;-4.76706e-05;-4.71454e-05;9.27697e-05;0.000102433427;-1.05604e-05;-5.27223e-05;-4.76279e-05;9.37914e-05;0.000117694522;-7.9337e-06;-5.3711e-05
-4.59537e-05;8.54531e-05;9.63664133e-05;-8.1496e-06;-5.1448e-05;0.0;-4.52457e-05;0.0001130423;9.97343814e-05;-8.6852e-06;-5.72296e-05;-4.59737e-05;8.47513e-05;0.000101352874;-8.863e-06;-4.76706e-05;-4.71454e-05;9.27697e-05;0.000102433427;-1.05604e-05;-5.27223e-05
-4.42397e-05;8.52601e-05;0.000100633188;-9.1794e-06;-5.33583e-05;0.0;-4.59537e-05;8.54531e-05;9.63664133e-05;-8.1496e-06;-5.1448e-05;-4.52457e-05;0.0001130423;9.97343814e-05;-8.6852e-06;-5.72296e-05;-4.59737e-05;8.47513e-05;0.000101352874;-8.863e-06;-4.76706e-05
-4.3475e-05;8.25506e-05;9.23106054e-05;-9.6223e-06;-4.8964e-05;0.0;-4.42397e-05;8.52601e-05;0.000100633188;-9.1794e-06;-5.33583e-05;-4.59537e-05;8.54531e-05;9.63664133e-05;-8.1496e-06;-5.1448e-05;-4.52457e-05;0.0001130423;9.97343814e-05;-8.6852e-06;-5.72296e-05
-4.21061e-05;8.19096e-05;9.9458739e-05;-8.2707e-06;-4.77819e-05;0.0;-4.3475e-05;8.25506e-05;9.23106054e-05;-9.6223e-06;-4.8964e-05;-4.42397e-05;8.52601e-05;0.000100633188;-9.1794e-06;-5.33583e-05;-4.59537e-05;8.54531e-05;9.63664133e-05;-8.1496e-06;-5.1448e-05
-4.14473e-05;7.49444e-05;9.85132428e-05;-9.2339e-06;-4.69671e-05;0.0;-4.21061e-05;8.19096e-05;9.9458739e-05;-8.2707e-06;-4.77819e-05;-4.3475e-05;8.25506e-05;9.23106054e-05;-9.6223e-06;-4.8964e-05;-4.42397e-05;8.52601e-05;0.000100633188;-9.1794e-06;-5.33583e-05
-4.2147e-05;7.55413e-05;9.64616047e-05;-8.9089e-06;-4.82619e-05;0.0;-4.14473e-05;7.49444e-05;9.85132428e-05;-9.2339e-06;-4.69671e-05;-4.21061e-05;8.19096e-05;9.9458739e-05;-8.2707e-06;-4.77819e-05;-4.3475e-05;8.25506e-05;9.23106054e-05;-9.6223e-06;-4.8964e-05
-4.0862e-05;9.16683e-05;8.93964389e-05;-1.0988e-05;-5.70715e-05;0.0;-4.2147e-05;7.55413e-05;9.64616047e-05;-8.9089e-06;-4.82619e-05;-4.14473e-05;7.49444e-05;9.85132428e-05;-9.2339e-06;-4.69671e-05;-4.21061e-05;8.19096e-05;9.9458739e-05;-8.2707e-06;-4.77819e-05
-4.11924e-05;7.74106e-05;8.9428846e-05;-1.16589e-05;-4.77437e-05;0.0;-4.0862e-05;9.16683e-05;8.93964389e-05;-1.0988e-05;-5.70715e-05;-4.2147e-05;7.55413e-05;9.64616047e-05;-8.9089e-06;-4.82619e-05;-4.14473e-05;7.49444e-05;9.85132428e-05;-9.2339e-06;-4.69671e-05
-4.02253e-05;6.88247e-05;9.11325405e-05;-1.0544e-05;-4.765e-05;0.0;-4.11924e-05;7.74106e-05;8.9428846e-05;-1.16589e-05;-4.77437e-05;-4.0862e-05;9.16683e-05;8.93964389e-05;-1.0988e-05;-5.70715e-05;-4.2147e-05;7.55413e-05;9.64616047e-05;-8.9089e-06;-4.82619e-05
-3.84913e-05;7.30751e-05;9.25558197e-05;-9.8339e-06;-4.82619e-05;0.0;-4.02253e-05;6.88247e-05;9.11325405e-05;-1.0544e-05;-4.765e-05;-4.11924e-05;7.74106e-05;8.9428846e-05;-1.16589e-05;-4.77437e-05;-4.0862e-05;9.16683e-05;8.93964389e-05;-1.0988e-05;-5.70715e-05
-4.0798e-05;7.14398e-05;8.89338335e-05;-1.10338e-05;-4.8699e-05;0.0;-3.84913e-05;7.30751e-05;9.25558197e-05;-9.8339e-06;-4.82619e-05;-4.02253e-05;6.88247e-05;9.11325405e-05;-1.0544e-05;-4.765e-05;-4.11924e-05;7.74106e-05;8.9428846e-05;-1.16589e-05;-4.77437e-05
-4.0048e-05;7.18541e-05;9.26238063e-05;-1.07687e-05;-4.81779e-05;0.0;-4.0798e-05;7.14398e-05;8.89338335e-05;-1.10338e-05;-4.8699e-05;-3.84913e-05;7.30751e-05;9.25558197e-05;-9.8339e-06;-4.82619e-05;-4.02253e-05;6.88247e-05;9.11325405e-05;-1.0544e-05;-4.765e-05
-3.92948e-05;6.99618e-05;9.43939012e-05;-1.07818e-05;-4.99319e-05;0.0;-4.0048e-05;7.18541e-05;9.26238063e-05;-1.07687e-05;-4.81779e-05;-4.0798e-05;7.14398e-05;8.89338335e-05;-1.10338e-05;-4.8699e-05;-3.84913e-05;7.30751e-05;9.25558197e-05;-9.8339e-06;-4.82619e-05
-3.89455e-05;6.62662e-05;9.0747897e-05;-1.01993e-05;-5.2232e-05;0.0;-3.92948e-05;6.99618e-05;9.43939012e-05;-1.07818e-05;-4.99319e-05;-4.0048e-05;7.18541e-05;9.26238063e-05;-1.07687e-05;-4.81779e-05;-4.0798e-05;7.14398e-05;8.89338335e-05;-1.10338e-05;-4.8699e-05
-4.00176e-05;6.75806e-05;8.42699519e-05;-1.0184e-05;-5.7531e-05;0.0;-3.89455e-05;6.62662e-05;9.0747897e-05;-1.01993e-05;-5.2232e-05;-3.92948e-05;6.99618e-05;9.43939012e-05;-1.07818e-05;-4.99319e-05;-4.0048e-05;7.18541e-05;9.26238063e-05;-1.07687e-05;-4.81779e-05
-3.65559e-05;7.31486e-05;8.80791122e-05;-9.8099e-06;-4.25295e-05;0.0;-4.00176e-05;6.75806e-05;8.42699519e-05;-1.0184e-05;-5.7531e-05;-3.89455e-05;6.62662e-05;9.0747897e-05;-1.01993e-05;-5.2232e-05;-3.92948e-05;6.99618e-05;9.43939012e-05;-1.07818e-05;-4.99319e-05
-3.84902e-05;7.43538e-05;8.93539691e-05;-1.16643e-05;-4.7396e-05;0.0;-3.65559e-05;7.31486e-05;8.80791122e-05;-9.8099e-06;-4.25295e-05;-4.00176e-05;6.75806e-05;8.42699519e-05;-1.0184e-05;-5.7531e-05;-3.89455e-05;6.62662e-05;9.0747897e-05;-1.01993e-05;-5.2232e-05
-3.56926e-05;6.75564e-05;8.53136808e-05;-1.07687e-05;-4.26452e-05;0.0;-3.84902e-05;7.43538e-05;8.93539691e-05;-1.16643e-05;-4.7396e-05;-3.65559e-05;7.31486e-05;8.80791122e-05;-9.8099e-06;-4.25295e-05;-4.00176e-05;6.75806e-05;8.42699519e-05;-1.0184e-05;-5.7531e-05
-3.42114e-05;8.14586e-05;8.55040271e-05;-9.3408e-06;-5.23929e-05;0.0;-3.56926e-05;6.75564e-05;8.53136808e-05;-1.07687e-05;-4.26452e-05;-3.84902e-05;7.43538e-05;8.93539691e-05;-1.16643e-05;-4.7396e-05;-3.65559e-05;7.31486e-05;8.80791122e-05;-9.8099e-06;-4.25295e-05
-3.46761e-05;5.86202e-05;8.83474204e-05;-9.8306e-06;-2.82919e-05;0.0;-3.42114e-05;8.14586e-05;8.55040271e-05;-9.3408e-06;-5.23929e-05;-3.56926e-05;6.75564e-05;8.53136808e-05;-1.07687e-05;-4.26452e-05;-3.84902e-05;7.43538e-05;8.93539691e-05;-1.16643e-05;-4.7396e-05
-3.39891e-05;6.31633e-05;8.89351068e-05;-9.9092e-06;-4.43098e-05;0.0;-3.46761e-05;5.86202e-05;8.83474204e-05;-9.8306e-06;-2.82919e-05;-3.42114e-05;8.14586e-05;8.55040271e-05;-9.3408e-06;-5.23929e-05;-3.56926e-05;6.75564e-05;8.53136808e-05;-1.07687e-05;-4.26452e-05
